-13.394,-13.57,-19.893,-21.189,-23.919,-26.577,-27.412,-32.745,3.3682,0.028163,1.5008,0.086887,2.6823,1.3647,0.0041387
-17.566,-17.784,-22.541,-23.989,-26.053,-28.868,-29.985,-35.256,3.6274,0.081572,2.4454,0.022529,1.7992,1.2933,0.0027179
-10.135,-10.306,-16.272,-17.541,-20.075,-22.69,-23.652,-28.792,3.6004,0.085241,1.6972,0.056373,2.7199,0.68346,0.0097087
-17.281,-17.434,-22.086,-22.965,-24.578,-26.356,-27.901,-31.926,3.467,0.045798,1.4895,0.021506,2.9478,0.67219,0.0055937
-15.183,-15.336,-20.115,-21.103,-22.777,-24.951,-25.839,-30.779,3.6496,0.021866,0.73104,0.053263,2.5311,1.1835,0.0078605
-11.188,-11.364,-15.088,-16.496,-17.929,-21.209,-20.621,-26.99,3.2302,0.087969,1.2259,0.077856,1.6567,0.72007,0.0075033
-20.606,-20.79,-23.091,-24.317,-25.118,-27.867,-28.221,-33.841,3.6228,0.063448,1.7063,0.039421,0.72104,1.4422,0.0035525
-13.206,-13.39,-18.887,-20.332,-22.896,-26.177,-26.149,-32.55,3.6991,0.067202,2.6572,0.048269,2.1497,0.82503,0.0027646
-13.47,-13.646,-20.635,-21.918,-24.925,-27.491,-28.443,-33.669,3.463,0.02751,2.9496,0.07863,2.9021,1.346,0.0035829
-17.02,-17.176,-18.532,-19.835,-19.713,-23.094,-21.244,-28.229,3.6114,0.051451,0.74641,0.080581,0.74784,0.90167,0.0049753
-14.188,-14.362,-16.748,-18.186,-18.673,-22.221,-20.648,-27.599,3.2171,0.063535,0.84162,0.085149,1.115,0.83674,0.0046214
-12.843,-13.011,-16.455,-17.822,-19.041,-22.367,-21.574,-28.239,3.5623,0.07584,0.70162,0.079045,1.5678,0.93102,0.0062772
-18.231,-18.371,-20.299,-21.246,-22.108,-24.306,-25.056,-29.868,3.416,0.069243,1.3077,0.027397,1.3082,0.76662,0.0077776
-13.794,-13.974,-17.644,-19.191,-20.475,-24.436,-22.674,-30.319,3.5494,0.035126,2.234,0.08215,1.4446,0.98662,0.00092695
-15.13,-15.287,-17.212,-18.405,-18.794,-21.782,-20.769,-27.16,3.5611,0.050248,2.0089,0.083587,0.92981,0.98528,0.0098059
-18.151,-18.327,-21.941,-22.8,-23.933,-25.828,-26.974,-31.476,3.476,0.063909,2.9996,0.021856,1.123,1.3722,0.0071293
-21.144,-21.327,-24.237,-25.697,-26.658,-30.116,-29.215,-35.831,3.3154,0.048791,1.4847,0.022574,1.2625,0.62111,0.0008386
-17.347,-17.503,-21.057,-22.145,-23.497,-25.903,-26.714,-31.717,3.5232,0.061326,1.0438,0.028451,2.0734,0.76652,0.005157
-16.712,-16.893,-20.759,-21.922,-23.534,-25.899,-27.085,-31.89,3.4191,0.079218,2.0554,0.036286,2.1535,1.2346,0.005764
-15.242,-15.397,-20.835,-21.777,-23.639,-25.557,-26.853,-31.242,3.6764,0.036403,1.7372,0.029472,2.9646,0.72249,0.0068776
-9.3587,-9.5318,-15.227,-16.654,-19.362,-22.717,-22.483,-28.99,3.4981,0.033413,1.8581,0.075511,2.2705,0.68737,0.0046212
-8.6248,-8.8003,-15.48,-16.822,-19.935,-22.743,-23.504,-29.034,3.532,0.063525,2.4127,0.087241,2.7653,0.8812,0.00831
-20.877,-21.062,-24.864,-26.43,-27.948,-31.786,-31.212,-38.454,3.6007,0.045049,1.2086,0.042312,1.6702,1.3712,0.0005143
-20.816,-20.899,-21.572,-22.232,-22.731,-24.62,-25.575,-30.14,3.3732,0.056536,0.70103,0.0313,0.79813,1.228,0.0088096
-10.152,-10.333,-15.129,-16.701,-18.761,-22.751,-21.419,-28.909,3.3062,0.052291,0.61307,0.079187,1.8797,0.65407,0.00081415
-18.978,-19.103,-20.577,-21.443,-22.135,-24.285,-24.968,-29.851,3.3167,0.056348,1.275,0.043136,1.0781,1.1784,0.0084532
-15.299,-15.461,-18.084,-19.288,-19.987,-22.927,-22.103,-28.36,3.51,0.042819,2.9237,0.064623,1.1334,0.89704,0.007386
-17.392,-17.602,-22.851,-24.625,-27.353,-31.624,-32.503,-39.981,3.4105,0.083936,1.8738,0.031396,2.3796,1.1029,0.00024664
-17.11,-17.3,-20.604,-22.13,-22.941,-26.757,-24.877,-32.343,3.5697,0.048765,2.6428,0.06029,1.1031,1.014,0.0010537
-18.009,-18.152,-20.978,-21.801,-22.858,-24.791,-25.955,-30.485,3.4732,0.04865,2.0828,0.037226,2.2776,1.4468,0.009067
-17.805,-17.968,-20.436,-21.693,-22.433,-25.475,-24.689,-31.011,3.3296,0.0274,2.1557,0.066012,1.1513,1.1265,0.0039711
-15.21,-15.383,-19.917,-21.217,-23.162,-25.966,-26.277,-31.852,3.204,0.041709,1.548,0.049931,2.0126,0.88443,0.0037427
-13.08,-13.258,-17.6,-19.046,-20.859,-24.261,-23.584,-30.199,3.3018,0.046815,2.275,0.065012,1.7641,0.81452,0.003339
-15.261,-15.411,-19.882,-20.74,-22.382,-24.177,-25.425,-29.714,3.6783,0.037618,2.8145,0.026858,2.5255,0.62963,0.009647
-20.191,-20.34,-22.445,-23.546,-24.18,-26.895,-26.436,-32.375,3.5297,0.026743,2.0241,0.039522,1.0735,0.98309,0.0035601
-16.545,-16.742,-21.183,-22.422,-24.066,-26.631,-27.071,-32.48,3.696,0.070208,2.8138,0.028259,1.5834,0.88097,0.0043572
-20.685,-20.835,-23.572,-24.425,-25.436,-27.432,-28.507,-33.176,3.6441,0.039279,2.2581,0.020616,2.1225,1.3247,0.0050057
-13.874,-14.052,-17.314,-18.735,-19.868,-23.237,-22.259,-28.797,3.4343,0.085215,1.7484,0.045554,1.3801,0.51513,0.0042297
-13.898,-14.061,-16.114,-17.462,-17.706,-21.139,-19.319,-26.298,3.5349,0.020075,2.2373,0.085325,0.98502,0.76467,0.006509
-16.137,-16.302,-19.027,-20.14,-21.229,-23.726,-24.261,-29.548,3.3904,0.07701,1.9155,0.071834,1.379,1.463,0.0092202
-19.088,-19.275,-22.955,-24.396,-25.925,-29.225,-28.95,-35.358,3.2777,0.049426,2.0106,0.062685,1.4623,1.4799,0.0015429
-12.39,-12.568,-14.717,-16.221,-16.319,-20.096,-17.764,-24.959,3.2106,0.045353,1.8558,0.086939,0.97304,0.5235,0.0039248
-18.144,-18.34,-23.011,-24.673,-26.875,-30.874,-30.91,-38.042,3.2579,0.07261,1.6108,0.023113,2.0498,0.63157,0.00032528
-11.639,-11.821,-17.939,-19.459,-22.507,-26.086,-26.017,-32.757,3.3469,0.046854,1.8562,0.072971,2.3893,0.92569,0.0018128
-11.996,-12.177,-15.213,-16.733,-17.512,-21.367,-19.394,-26.878,3.6442,0.073714,1.989,0.085496,1.2172,0.75755,0.0024928
-13.782,-13.947,-17.164,-18.382,-19.573,-22.393,-22.153,-28.064,3.3614,0.044434,2.508,0.079874,1.4847,1.0481,0.0091466
-17.485,-17.62,-19.268,-20.245,-20.767,-23.137,-22.884,-28.143,3.2542,0.047716,1.451,0.037125,0.95089,0.50422,0.0084979
-11.816,-11.995,-16.466,-17.995,-19.906,-23.775,-22.523,-30.003,3.6375,0.052645,2.105,0.080001,1.7527,0.90012,0.0014482
-16.647,-16.83,-21.006,-22.568,-24.336,-28.232,-27.055,-34.504,3.3575,0.021998,1.3725,0.085403,1.6327,1.3883,0.00072443
-9.8922,-10.062,-15.482,-16.77,-19.203,-21.947,-22.274,-27.732,3.3446,0.036902,2.7771,0.061004,2.2664,0.54413,0.0091151
-17.983,-18.152,-19.843,-21.226,-21.351,-24.773,-23.335,-30.075,3.2066,0.087769,0.7107,0.054355,0.8995,0.75172,0.002991
-14.031,-14.193,-17.964,-19.15,-20.611,-23.317,-23.646,-29.316,3.665,0.06019,1.3569,0.070178,1.9362,1.1929,0.0092056
-17.494,-17.657,-20.939,-21.99,-23.316,-25.585,-26.609,-31.448,3.4131,0.062976,1.8517,0.043889,1.9864,1.3576,0.0065216
-15.889,-16.06,-21.127,-22.364,-24.454,-27.026,-27.884,-33.021,3.2999,0.048368,1.3618,0.044443,2.3767,0.98474,0.0035587
-14.054,-14.231,-19.944,-21.343,-23.953,-27.107,-27.333,-33.511,3.4653,0.0311,0.97316,0.0881,2.3378,1.383,0.0027164
-19.578,-19.706,-22.061,-22.767,-23.801,-25.503,-26.717,-30.933,3.2684,0.036968,2.7766,0.024555,1.4707,0.98243,0.0068269
-18.406,-18.581,-24.629,-26.044,-28.435,-31.622,-32.228,-38.181,3.4707,0.047355,0.84442,0.03003,2.6699,0.94894,0.00093837
-18.212,-18.372,-22.564,-23.73,-25.426,-28.038,-28.368,-33.913,3.584,0.021195,1.6908,0.035051,1.9878,0.9619,0.0029185
-11.363,-11.539,-17.724,-19.085,-21.926,-24.857,-25.338,-31.1,3.3775,0.027418,0.91588,0.080575,2.5265,1.0182,0.0047071
-23.606,-23.767,-26.321,-27.407,-28.093,-30.74,-30.362,-36.251,3.6506,0.022719,2.7621,0.024314,1.0167,1.0143,0.0015978
-11.39,-11.579,-15.92,-17.477,-19.054,-22.913,-21.376,-28.714,3.3814,0.084315,2.9429,0.069257,1.5351,0.66674,0.0016447
-17.754,-17.886,-20.552,-21.418,-22.387,-24.523,-25.306,-30.261,3.6174,0.035586,0.823,0.048141,1.9422,1.3653,0.009191
-17.195,-17.365,-20.493,-21.784,-22.827,-25.854,-25.201,-31.396,3.2391,0.034835,2.7332,0.051596,1.3224,0.91991,0.0033721
-16.621,-16.792,-19.648,-20.852,-21.565,-24.472,-23.698,-29.92,3.5358,0.049593,2.948,0.0548,1.0567,0.93773,0.0054337
-14.24,-14.4,-17.71,-18.876,-20.198,-22.821,-23.044,-28.494,3.6359,0.073143,1.5346,0.037922,1.6976,0.58727,0.0092914
-19.194,-19.351,-22.611,-23.748,-24.95,-27.577,-28.013,-33.51,3.6195,0.047044,0.99694,0.032736,1.8529,1.0511,0.0034908
-17.106,-17.258,-19.638,-20.764,-21.637,-24.309,-24.334,-30.015,3.3422,0.048092,1.0745,0.07875,1.3262,1.3763,0.0070578
-17.764,-17.973,-22.202,-23.768,-25.392,-28.982,-28.27,-35.167,3.5446,0.06938,2.406,0.041882,1.2718,1.1199,0.0012122
-17.473,-17.641,-20.115,-21.3,-21.748,-24.649,-23.653,-29.878,3.4392,0.049007,2.8053,0.051852,0.85017,0.82467,0.0049404
-9.1445,-9.3241,-15.594,-17.036,-20.079,-23.236,-23.47,-29.419,3.2026,0.0407,2.3559,0.072647,2.4802,0.62821,0.0048663
-14.258,-14.422,-19.112,-20.192,-21.75,-24.082,-25.077,-30.069,3.6854,0.066114,1.5983,0.058616,2.7813,1.3116,0.0097782
-16.323,-16.48,-19.759,-20.849,-22.086,-24.536,-25.309,-30.467,3.5615,0.067705,1.2753,0.046144,2.0184,1.167,0.0077725
-18.061,-18.241,-20.766,-22.093,-22.91,-26.014,-25.546,-31.825,3.3695,0.066024,1.8127,0.08293,0.99677,1.4813,0.003893
-19.638,-19.843,-24.625,-25.869,-27.667,-30.09,-31.122,-36.139,3.6675,0.055468,2.7302,0.021609,2.0056,1.3868,0.0024322
-14.225,-14.385,-18.565,-19.683,-21.295,-23.784,-24.353,-29.715,3.5762,0.035678,1.5906,0.086705,2.1282,1.4317,0.0093279
-12.843,-13.026,-19.809,-21.263,-24.562,-27.706,-28.245,-34.201,3.2562,0.024035,1.2146,0.080233,2.6582,1.1806,0.0021465
-16.194,-16.35,-20.424,-21.435,-22.677,-24.938,-26.048,-30.828,3.4853,0.076939,0.89809,0.040957,2.7259,1.1495,0.0075037
-18.882,-19.04,-23.907,-24.871,-26.755,-28.633,-30.044,-34.2,3.268,0.027678,1.4456,0.022762,2.5858,0.73862,0.0029838
-17.397,-17.59,-21.95,-23.282,-24.954,-27.852,-27.937,-33.861,3.5825,0.059559,2.7371,0.045001,1.5677,1.2472,0.002895
-18.604,-18.75,-20.517,-21.642,-22.105,-24.912,-24.251,-30.316,3.3486,0.020306,1.5905,0.065614,0.97118,1.1194,0.0052765
-16.957,-17.131,-20.644,-21.687,-22.851,-25.157,-25.459,-30.621,3.4783,0.059312,2.9853,0.030613,1.2936,0.74538,0.0060566
-16.217,-16.414,-21.62,-22.904,-25.035,-27.535,-28.631,-33.663,3.5882,0.073841,2.6286,0.037007,2.4002,1.2658,0.0039864
-11.427,-11.604,-18.18,-19.473,-22.1,-24.769,-25.715,-30.973,3.3728,0.07071,0.77939,0.088346,2.8809,1.1948,0.0061151
-15.601,-15.788,-17.976,-19.463,-19.277,-22.99,-20.481,-27.671,3.3039,0.06994,2.4175,0.070402,0.66197,0.56365,0.0024576
-10.52,-10.693,-14.883,-16.356,-18.008,-21.693,-20.382,-27.507,3.4828,0.027962,0.9745,0.074701,1.7032,0.61535,0.0030733
-17.963,-18.095,-20.558,-21.397,-22.394,-24.431,-25.183,-30.023,3.6589,0.030944,2.2311,0.030107,1.6486,0.90528,0.0087491
-9.4852,-9.6757,-16.965,-18.582,-22.65,-26.573,-26.744,-33.946,3.2442,0.0857,2.9288,0.080478,2.706,0.86398,0.0007095
-18.225,-18.384,-21.993,-22.994,-24.318,-26.519,-27.518,-32.382,3.6805,0.047061,1.8842,0.030209,2.3274,1.1534,0.005611
-21.112,-21.253,-22.388,-23.559,-23.523,-26.613,-25.246,-31.902,3.6096,0.020209,0.7318,0.074574,0.67369,1.2624,0.0032717
-15.391,-15.581,-20.709,-22.148,-24.233,-27.261,-28.301,-33.857,3.6647,0.084101,1.7836,0.041979,2.7346,1.1865,0.0034847
-15.172,-15.339,-20.657,-21.833,-23.95,-26.482,-27.106,-32.521,3.6988,0.029114,2.7509,0.056901,2.4142,1.2228,0.004824
-15.552,-15.72,-20.009,-21.354,-23.082,-26.227,-26.12,-32.32,3.6468,0.057747,1.0767,0.03764,1.9562,0.71934,0.0030756
-10.21,-10.39,-15.415,-16.823,-19.036,-22.213,-21.946,-28.117,3.3497,0.082485,2.8419,0.063799,1.9748,0.5993,0.0062591
-17.318,-17.504,-20.997,-22.549,-23.876,-27.662,-26.881,-34.048,3.4198,0.067978,1.2095,0.063325,1.5256,1.2497,0.0012478
-19.079,-19.239,-22.869,-24.067,-25.491,-28.218,-28.147,-33.799,3.3711,0.023838,0.8389,0.026925,1.7098,0.6495,0.002267
-20.016,-20.202,-23.07,-24.394,-25.546,-28.478,-28.89,-34.634,3.5068,0.063753,1.6543,0.036092,1.3607,1.3423,0.0026217
-20.58,-20.671,-21.897,-22.507,-23.254,-24.95,-26.145,-30.403,3.2096,0.023682,2.1515,0.0345,1.2353,1.4289,0.0085014
-15.542,-15.718,-20.524,-21.864,-23.83,-26.776,-27.273,-33.009,3.3244,0.059037,1.0355,0.07675,2.2005,1.4142,0.0034839
-15.898,-16.045,-19.512,-20.471,-21.663,-23.849,-24.873,-29.649,3.5748,0.071531,0.92338,0.036989,2.3544,0.97516,0.0096666
-14.358,-14.535,-19.134,-20.537,-22.551,-25.753,-25.701,-31.967,3.414,0.052078,1.6796,0.069965,1.9647,1.1369,0.0034047
-15.071,-15.24,-18.564,-19.817,-21.08,-23.966,-23.776,-29.76,3.3871,0.048643,2.3035,0.081622,1.4941,1.2467,0.006562
-18.224,-18.417,-22.761,-24.084,-25.794,-28.467,-29.769,-34.788,3.4903,0.074584,1.8908,0.030319,2.8695,1.4367,0.0031285
-12.786,-12.962,-18.3,-19.712,-22.176,-25.367,-25.461,-31.625,3.4784,0.058151,1.9071,0.052136,2.2161,0.75809,0.003346
-19.981,-20.179,-24.535,-26.114,-28.022,-31.717,-31.161,-38.106,3.2179,0.049503,2.2905,0.041586,1.5178,1.2518,0.00052995
-17.931,-18.059,-19.739,-20.662,-21.297,-23.637,-23.77,-29.138,3.4823,0.030306,1.5795,0.052635,1.103,1.0872,0.0092337
-16.702,-16.894,-20.279,-21.676,-22.63,-25.962,-24.933,-31.735,3.6527,0.059111,2.6739,0.083191,1.0889,1.4081,0.0033082
-18.244,-18.421,-22.19,-23.477,-24.919,-27.8,-27.653,-33.531,3.2249,0.040669,2.7164,0.043764,1.5183,1.0341,0.0024668
-15.305,-15.476,-19.865,-21.062,-22.573,-25.152,-26.18,-31.29,3.5058,0.083762,1.2748,0.051836,2.633,1.2725,0.0065951
-12.324,-12.51,-18.622,-20.164,-23.318,-26.864,-27.188,-33.633,3.5724,0.088042,2.3005,0.035915,2.4525,0.50077,0.0016382
-20.645,-20.743,-21.876,-22.507,-23.096,-24.912,-25.879,-30.455,3.5255,0.031014,2.3303,0.029331,0.69315,1.3598,0.0090704
-16.761,-16.927,-19.824,-21.102,-22.16,-25.138,-24.816,-30.875,3.2029,0.041371,0.98446,0.081542,1.3961,1.299,0.0046155
-12.903,-13.086,-19.741,-21.302,-24.783,-28.52,-28.725,-35.673,3.4538,0.053517,2.0047,0.066272,2.5849,1.0609,0.00091104
-17.524,-17.678,-19.669,-20.69,-21.483,-23.837,-24.252,-29.37,3.3956,0.077786,1.6495,0.035672,0.96476,0.82466,0.0081844
-14.444,-14.596,-16.686,-17.909,-18.388,-21.468,-20.446,-26.924,3.6462,0.07244,0.62683,0.072385,1.1166,0.84922,0.0096063
-18.709,-18.88,-21.745,-22.894,-23.918,-26.424,-27.646,-32.538,3.4537,0.084784,1.3313,0.023899,2.7563,1.2984,0.0051325
-12.665,-12.834,-17.06,-18.34,-20.07,-22.991,-22.849,-28.858,3.5093,0.041286,2.6331,0.068256,1.8359,0.90019,0.0073234
-18.598,-18.718,-19.779,-20.726,-20.894,-23.418,-22.747,-28.521,3.4831,0.022243,1.0335,0.050563,0.72456,0.74238,0.0080615
-13.944,-14.119,-18.718,-19.999,-21.964,-24.697,-25.185,-30.667,3.214,0.045454,1.6268,0.083821,2.0753,1.2574,0.005804
-12.392,-12.56,-18.665,-19.988,-22.771,-25.662,-26.097,-31.811,3.5328,0.031942,1.1116,0.048195,2.5122,0.6784,0.0038209
-12.571,-12.746,-18.885,-20.159,-22.897,-25.489,-26.277,-31.512,3.6022,0.058777,2.8997,0.041995,2.5596,0.67602,0.0049797
-8.7323,-8.904,-14.593,-16.049,-18.809,-22.406,-21.841,-28.846,3.6641,0.024483,2.0806,0.083687,2.2303,0.71926,0.0032205
-18.393,-18.524,-19.989,-20.902,-21.514,-23.777,-24.202,-29.305,3.2562,0.057774,1.5698,0.067254,0.84352,1.3512,0.0093103
-16.241,-16.401,-20.674,-21.757,-23.426,-25.77,-26.502,-31.595,3.4017,0.020422,2.0609,0.067322,2.1433,1.3963,0.0059231
-16.716,-16.898,-20.786,-22.228,-23.733,-27.154,-26.381,-33.128,3.3374,0.034974,2.8151,0.079541,1.5138,1.354,0.0020619
-17.406,-17.565,-20.145,-21.339,-22.233,-25.079,-24.712,-30.72,3.3485,0.027319,2.0454,0.075302,1.2647,1.2942,0.0052132
-12.559,-12.731,-19.39,-20.736,-23.905,-26.712,-27.543,-32.9,3.5508,0.052227,2.1881,0.036693,2.7468,0.52121,0.0032212
-15.009,-15.207,-21.421,-22.981,-25.904,-29.18,-30.619,-36.239,3.2867,0.089861,2.0149,0.057846,2.9554,1.3973,0.0016941
-22.11,-22.3,-23.489,-25.073,-24.744,-28.722,-26.797,-34.379,3.638,0.077647,0.76283,0.054229,0.61501,1.1015,0.00077845
-12.867,-13.046,-20.203,-21.616,-24.725,-27.771,-28.598,-34.346,3.4102,0.056141,0.90838,0.076558,2.9507,1.2332,0.0025232
-12.019,-12.193,-18.334,-19.433,-21.78,-23.855,-25.145,-29.638,3.243,0.040766,2.7064,0.081951,2.8659,1.2068,0.0092563
-10.58,-10.753,-17.67,-18.969,-22.097,-24.738,-25.678,-30.946,3.6959,0.060466,2.5908,0.054052,2.8944,0.72855,0.0060077
-16.344,-16.509,-22.336,-23.392,-25.444,-27.499,-28.892,-33.18,3.2829,0.055429,0.66579,0.028519,2.9028,0.69112,0.0036781
-12.199,-12.372,-19.072,-20.506,-23.373,-26.686,-27.121,-33.346,3.5503,0.085084,0.60601,0.054725,2.7667,0.83099,0.0024769
-15.146,-15.313,-17.348,-18.716,-19.006,-22.392,-20.787,-27.547,3.2213,0.044697,1.3343,0.073626,0.97934,0.7331,0.0051209
-16.87,-17.014,-18.799,-19.892,-20.274,-23.036,-22.204,-28.262,3.5026,0.030632,2.2947,0.055197,0.92568,0.77888,0.0077991
-15.844,-16.054,-20.799,-22.476,-24.341,-28.445,-27.027,-34.719,3.4862,0.079927,2.6391,0.044666,1.3821,0.92052,0.00028432
-13.774,-13.956,-18.42,-19.909,-21.859,-25.351,-25.159,-31.769,3.5027,0.082646,1.5437,0.053443,1.9417,0.86358,0.0027849
-15.107,-15.296,-21.212,-22.447,-24.896,-27.182,-28.586,-33.181,3.2546,0.076886,2.7115,0.05313,2.7526,1.3515,0.0042286
-12.368,-12.552,-18.808,-19.975,-22.343,-24.551,-25.779,-30.498,3.5811,0.082141,2.9854,0.054836,2.9395,1.0947,0.00829
-15.917,-16.074,-17.758,-18.954,-19.135,-22.142,-20.882,-27.288,3.5577,0.05822,1.83,0.06624,0.7713,0.74431,0.0082634
-16.355,-16.53,-22.81,-24.268,-27.053,-30.467,-30.763,-37.243,3.6001,0.043247,0.87605,0.050082,2.5737,1.1946,0.0010613
-16.248,-16.416,-19.096,-20.328,-20.965,-23.966,-22.91,-29.249,3.6065,0.048093,2.6671,0.045454,1.0642,0.67197,0.0052968
-14.511,-14.678,-19.486,-20.726,-22.7,-25.466,-25.821,-31.554,3.5947,0.030795,1.2692,0.0745,2.1824,1.2959,0.0053115
-9.3855,-9.5597,-16.536,-17.851,-20.915,-23.633,-24.52,-29.878,3.4574,0.055068,0.88147,0.085664,2.9095,0.94017,0.0071968
-16.626,-16.796,-19.771,-20.789,-21.818,-24.108,-24.722,-29.822,3.4579,0.072688,2.532,0.060051,1.1341,1.4921,0.0094079
